state,abbrev,p0_upper_avg,p0_lower_avg,p0_upper_open,p0_upper_nonopen,p0_lower_open,p0_lower_nonopen,share_open,share_nonopen,rationing
Iowa,IA,0.857646205670399,0.9288231028351995,0.7,2.631166019462388,0.85,1.815583009731194,0.9183673469387755,0.0816326530612245,0.0816326530612245
Kansas,KS,1.2877461798363785,1.1438730899181895,0.6999999999999995,2.631166019462388,0.8499999999999998,1.815583009731194,0.6956521739130435,0.30434782608695654,0.30434782608695654
Kentucky,KY,1.5527226579444307,1.2763613289722153,0.6999999999999994,2.631166019462388,0.8499999999999996,1.815583009731194,0.5584415584415584,0.4415584415584416,0.4415584415584416
Louisiana,LA,1.0511210944477067,1.0255605472238534,0.7000000000000001,2.6311660194623876,0.8500000000000001,1.8155830097311938,0.8181818181818181,0.18181818181818182,0.18181818181818182
Maine,ME,2.0188450864621186,1.509422543231059,0.6999999999999997,2.6311660194623876,0.8499999999999999,1.8155830097311938,0.31707317073170727,0.6829268292682927,0.6829268292682927
Maryland,MD,1.826513511353059,1.4132567556765296,0.6999999999999993,2.6311660194623876,0.8499999999999996,1.8155830097311938,0.41666666666666663,0.5833333333333334,0.5833333333333334
Massachusetts,MA,2.4702355178405218,1.7351177589202609,0.6999999999999997,2.6311660194623876,0.8499999999999999,1.8155830097311938,0.08333333333333348,0.9166666666666665,0.9166666666666665
Michigan,MI,1.0839745301855035,1.0419872650927515,0.6999999999999993,2.6311660194623876,0.8499999999999996,1.8155830097311938,0.8011695906432749,0.1988304093567251,0.1988304093567251
Minnesota,MN,0.9145740021624871,0.9572870010812434,0.6999999999999994,2.631166019462388,0.8499999999999996,1.815583009731194,0.8888888888888888,0.1111111111111111,0.1111111111111111
Mississippi,MS,1.031057031907838,1.015528515953919,0.7000000000000002,2.631166019462388,0.8500000000000001,1.815583009731194,0.8285714285714285,0.17142857142857143,0.17142857142857143
Missouri,MO,0.743890136805963,0.8719450684029816,0.6999999999999996,2.6311660194623876,0.8499999999999999,1.8155830097311938,0.9772727272727273,0.022727272727272728,0.022727272727272728
Montana,MT,0.7,0.85,0.7,,0.85,,1.0,0.0,0.0
Nebraska,NE,0.8158699611677431,0.9079349805838716,0.7,2.6311660194623876,0.85,1.8155830097311938,0.94,0.06,0.06
Nevada,NV,0.7965583009731191,0.8982791504865596,0.6999999999999997,2.6311660194623876,0.8499999999999999,1.8155830097311938,0.95,0.05,0.05
New Hampshire,NH,2.21134731957926,1.6056736597896302,0.7,2.6311660194623876,0.85,1.8155830097311938,0.21739130434782594,0.7826086956521741,0.7826086956521741
New Jersey,NJ,2.3221794563484055,1.6610897281742028,0.6999999999999997,2.6311660194623876,0.8499999999999999,1.8155830097311938,0.16000000000000003,0.84,0.84
New Mexico,NM,0.9896749029193581,0.994837451459679,0.7,2.6311660194623876,0.85,1.8155830097311938,0.85,0.15,0.15
New York,NY,2.019430199632687,1.5097150998163438,0.7000000000000002,2.6311660194623876,0.8500000000000001,1.8155830097311938,0.31677018633540366,0.6832298136645963,0.6832298136645963
North Carolina,NC,2.0690425771775613,1.5345212885887807,0.7,2.6311660194623876,0.85,1.8155830097311938,0.29107981220657275,0.7089201877934272,0.7089201877934272
North Dakota,ND,0.7319200994952458,0.865960049747623,0.6999999999999997,2.6311660194623876,0.8499999999999999,1.8155830097311938,0.9834710743801653,0.01652892561983471,0.01652892561983471
Ohio,OH,1.1263613289722154,1.0631806644861077,0.7000000000000002,2.6311660194623876,0.8500000000000001,1.8155830097311938,0.7792207792207793,0.22077922077922074,0.22077922077922074
Oklahoma,OK,1.3157340931619204,1.15786704658096,0.6999999999999995,2.6311660194623876,0.8499999999999998,1.8155830097311938,0.681159420289855,0.31884057971014496,0.31884057971014496
Oregon,OR,1.4620744830165475,1.2310372415082738,0.6999999999999998,2.6311660194623876,0.8499999999999999,1.8155830097311938,0.6053811659192825,0.3946188340807175,0.3946188340807175
Pennsylvania,PA,1.7335818132333902,1.3667909066166952,0.6999999999999997,2.631166019462387,0.8499999999999999,1.8155830097311936,0.46478873239436613,0.5352112676056339,0.5352112676056339
Rhode Island,RI,2.422391314655643,1.7111956573278215,0.6999999999999997,2.6311660194623876,0.8499999999999999,1.8155830097311938,0.10810810810810811,0.8918918918918919,0.8918918918918919
South Carolina,SC,1.5931642840013542,1.2965821420006773,0.7000000000000002,2.6311660194623876,0.8500000000000001,1.8155830097311938,0.5375,0.4625,0.4625
South Dakota,SD,0.8724255374519984,0.9362127687259992,0.6999999999999995,2.6311660194623876,0.8499999999999998,1.8155830097311938,0.9107142857142857,0.08928571428571427,0.08928571428571427
Tennessee,TN,1.411482217696669,1.2057411088483345,0.6999999999999997,2.6311660194623876,0.8499999999999999,1.8155830097311938,0.631578947368421,0.3684210526315789,0.3684210526315789
Texas,TX,1.210467451004389,1.1052337255021945,0.7,2.6311660194623876,0.85,1.8155830097311938,0.7356687898089171,0.2643312101910828,0.2643312101910828
Utah,UT,0.7000000000000001,0.8500000000000001,0.7000000000000001,,0.8500000000000001,,1.0,0.0,0.0
Vermont,VT,2.364798292639989,1.6823991463199948,0.6999999999999995,2.631166019462388,0.8499999999999998,1.815583009731194,0.13793103448275867,0.8620689655172413,0.8620689655172413
Virginia,VA,1.5473483554783947,1.2736741777391973,0.7,2.6311660194623876,0.85,1.8155830097311938,0.5612244897959184,0.4387755102040816,0.4387755102040816
Washington,WA,1.5276425797695943,1.2638212898847971,0.6999999999999997,2.6311660194623876,0.8499999999999999,1.8155830097311938,0.5714285714285714,0.42857142857142855,0.42857142857142855
West Virginia,WV,1.572992858113134,1.286496429056567,0.7000000000000002,2.6311660194623876,0.8500000000000001,1.8155830097311938,0.5479452054794521,0.45205479452054786,0.45205479452054786
Wisconsin,WI,1.2407264854494686,1.1203632427247343,0.6999999999999998,2.631166019462388,0.8499999999999999,1.815583009731194,0.72,0.28,0.28
Wyoming,WY,0.6999999999999997,0.8499999999999999,0.6999999999999997,,0.8499999999999999,,1.0,0.0,0.0
