state,abbrev,p0_upper_avg,p0_lower_avg,p0_upper_open,p0_upper_nonopen,p0_lower_open,p0_lower_nonopen,share_open,share_nonopen,rationing
Iowa,IA,0.8567267945402891,0.9283633972701446,0.6999999999999995,2.6199032331185466,0.8499999999999998,1.8099516165592733,0.9183673469387755,0.0816326530612245,0.0816326530612245
Kansas,KS,1.2843183752969487,1.1421591876484745,0.6999999999999997,2.6199032331185466,0.8499999999999999,1.8099516165592733,0.6956521739130435,0.30434782608695654,0.30434782608695654
Kentucky,KY,1.5477494795588387,1.2738747397794195,0.6999999999999993,2.6199032331185474,0.8499999999999996,1.8099516165592737,0.5584415584415584,0.4415584415584416,0.4415584415584416
Louisiana,LA,1.0490733151124632,1.0245366575562316,0.7000000000000001,2.619903233118547,0.8500000000000001,1.8099516165592735,0.8181818181818181,0.18181818181818182,0.18181818181818182
Maine,ME,2.011153427495593,1.5055767137477964,0.6999999999999994,2.619903233118547,0.8499999999999996,1.8099516165592735,0.31707317073170727,0.6829268292682927,0.6829268292682927
Maryland,MD,1.8199435526524856,1.409971776326243,0.7000000000000001,2.6199032331185466,0.8500000000000001,1.8099516165592733,0.41666666666666663,0.5833333333333334,0.5833333333333334
Massachusetts,MA,2.459911297025335,1.7299556485126675,0.6999999999999995,2.6199032331185474,0.8499999999999998,1.8099516165592737,0.08333333333333348,0.9166666666666665,0.9166666666666665
Michigan,MI,1.0817351457662607,1.0408675728831303,0.7000000000000002,2.6199032331185466,0.8500000000000001,1.8099516165592733,0.8011695906432749,0.1988304093567251,0.1988304093567251
Minnesota,MN,0.9133225814576162,0.9566612907288081,0.7,2.6199032331185474,0.85,1.8099516165592737,0.8888888888888888,0.1111111111111111,0.1111111111111111
Mississippi,MS,1.029126268534608,1.014563134267304,0.7,2.6199032331185474,0.85,1.8099516165592737,0.8285714285714285,0.17142857142857143,0.17142857142857143
Missouri,MO,0.7436341643890577,0.8718170821945288,0.6999999999999997,2.6199032331185474,0.8499999999999999,1.8099516165592737,0.9772727272727273,0.022727272727272728,0.022727272727272728
Montana,MT,0.6999999999999995,0.8499999999999998,0.6999999999999995,,0.8499999999999998,,1.0,0.0,0.0
Nebraska,NE,0.8151941939871123,0.9075970969935561,0.6999999999999995,2.619903233118547,0.8499999999999998,1.8099516165592735,0.94,0.06,0.06
Nevada,NV,0.7959951616559275,0.8979975808279637,0.7000000000000002,2.6199032331185466,0.8500000000000001,1.8099516165592733,0.95,0.05,0.05
New Hampshire,NH,2.2025329650492975,1.6012664825246485,0.6999999999999995,2.6199032331185466,0.8499999999999998,1.8099516165592733,0.21739130434782594,0.7826086956521741,0.7826086956521741
New Jersey,NJ,2.312718715819579,1.6563593579097897,0.7000000000000002,2.6199032331185466,0.8500000000000001,1.8099516165592733,0.16000000000000003,0.84,0.84
New Mexico,NM,0.9879854849677818,0.9939927424838909,0.6999999999999997,2.619903233118547,0.8499999999999999,1.8099516165592735,0.85,0.15,0.15
New York,NY,2.0117351282176408,1.5058675641088204,0.6999999999999997,2.619903233118547,0.8499999999999999,1.8099516165592735,0.31677018633540366,0.6832298136645963,0.6832298136645963
North Carolina,NC,2.061058160567608,1.530529080283804,0.6999999999999997,2.6199032331185466,0.8499999999999999,1.8099516165592733,0.29107981220657275,0.7089201877934272,0.7089201877934272
North Dakota,ND,0.7317339377374962,0.8658669688687481,0.6999999999999995,2.619903233118547,0.8499999999999998,1.8099516165592735,0.9834710743801653,0.01652892561983471,0.01652892561983471
Ohio,OH,1.1238747397794189,1.0619373698897094,0.6999999999999995,2.619903233118547,0.8499999999999998,1.8099516165592735,0.7792207792207793,0.22077922077922074,0.22077922077922074
Oklahoma,OK,1.3121430598348989,1.1560715299174493,0.6999999999999998,2.6199032331185466,0.8499999999999999,1.8099516165592733,0.681159420289855,0.31884057971014496,0.31884057971014496
Oregon,OR,1.4576299754010416,1.2288149877005208,0.7000000000000002,2.6199032331185474,0.8500000000000001,1.8099516165592737,0.6053811659192825,0.3946188340807175,0.3946188340807175
Pennsylvania,PA,1.7275538430775321,1.363776921538766,0.6999999999999995,2.619903233118547,0.8499999999999998,1.8099516165592735,0.46478873239436613,0.5352112676056339,0.5352112676056339
Rhode Island,RI,2.4123461268354607,1.7061730634177301,0.6999999999999997,2.6199032331185466,0.8499999999999999,1.8099516165592733,0.10810810810810811,0.8918918918918919,0.8918918918918919
